stock_code,result
600569,"
StockCode: 600569, Final Capital: 11431.0 CNY, Winning Rate: 36.67%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：1.83"
600567,"
StockCode: 600567, Final Capital: 11142.0 CNY, Winning Rate: 35.71%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：1.72"
600566,"
StockCode: 600566, Final Capital: 16139.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：26.9"
600570,"
StockCode: 600570, Final Capital: 7912.0 CNY, Winning Rate: 22.58%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：26.69"
600576,"
StockCode: 600576, Final Capital: 11309.0 CNY, Winning Rate: 38.89%, 持仓：1, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：10.29"
600572,"
StockCode: 600572, Final Capital: 13150.0 CNY, Winning Rate: 31.25%, 持仓：0, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：4.45"
600577,"
StockCode: 600577, Final Capital: 16670.0 CNY, Winning Rate: 40.0%, 持仓：1, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：6.65"
600573,"
StockCode: 600573, Final Capital: 7517.0 CNY, Winning Rate: 38.24%, 持仓：1, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：11.66"
600579,"
StockCode: 600579, Final Capital: 20882.0 CNY, Winning Rate: 51.72%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：7.02"
600575,"
StockCode: 600575, Final Capital: 17399.0 CNY, Winning Rate: 43.75%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：4.04"
600571,"
StockCode: 600571, Final Capital: 14326.0 CNY, Winning Rate: 37.14%, 持仓：0, 最后一次购买日期为：2025-04-23 00:00:00, 买入价格：17.8"
600580,"
StockCode: 600580, Final Capital: 14139.0 CNY, Winning Rate: 41.94%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：24.07"
600581,"
StockCode: 600581, Final Capital: 8217.0 CNY, Winning Rate: 21.62%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：3.32"
600578,"
StockCode: 600578, Final Capital: 11643.0 CNY, Winning Rate: 30.56%, 持仓：1, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：4.48"
600586,"
StockCode: 600586, Final Capital: 9394.0 CNY, Winning Rate: 26.47%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：4.73"
600582,"
StockCode: 600582, Final Capital: 10360.0 CNY, Winning Rate: 39.47%, 持仓：1, 最后一次购买日期为：2025-05-29 00:00:00, 买入价格：6.28"
600583,"
StockCode: 600583, Final Capital: 8438.0 CNY, Winning Rate: 23.08%, 持仓：1, 最后一次购买日期为：2025-05-29 00:00:00, 买入价格：5.26"
600587,"
StockCode: 600587, Final Capital: 22787.0 CNY, Winning Rate: 51.61%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：15.37"
600584,"
StockCode: 600584, Final Capital: 12122.0 CNY, Winning Rate: 31.03%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：33.02"
600588,"
StockCode: 600588, Final Capital: 10319.0 CNY, Winning Rate: 21.88%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：14.59"
600585,"
StockCode: 600585, Final Capital: 9543.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-10 00:00:00, 买入价格：25.7"
600590,"
StockCode: 600590, Final Capital: 14769.0 CNY, Winning Rate: 32.35%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：10.01"
600596,"
StockCode: 600596, Final Capital: 10904.0 CNY, Winning Rate: 27.78%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：7.86"
600594,"
StockCode: 600594, Final Capital: 10426.0 CNY, Winning Rate: 24.24%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：3.68"
600599,"
StockCode: 600599, Final Capital: 21242.0 CNY, Winning Rate: 46.43%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：10.29"
600592,"
StockCode: 600592, Final Capital: 23001.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：19.08"
600601,"
StockCode: 600601, Final Capital: 9172.0 CNY, Winning Rate: 29.73%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：4.53"
600602,"
StockCode: 600602, Final Capital: 12335.0 CNY, Winning Rate: 42.42%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：23.18"
600609,"
StockCode: 600609, Final Capital: 13494.0 CNY, Winning Rate: 38.89%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：5.37"
600593,"
StockCode: 600593, Final Capital: 19777.0 CNY, Winning Rate: 37.84%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：32.22"
600597,"
StockCode: 600597, Final Capital: 7926.0 CNY, Winning Rate: 24.24%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：8.5"
600611,"
StockCode: 600611, Final Capital: 17814.0 CNY, Winning Rate: 26.67%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：6.78"
600605,"
StockCode: 600605, Final Capital: 16707.0 CNY, Winning Rate: 39.47%, 持仓：1, 最后一次购买日期为：2025-05-27 00:00:00, 买入价格：37.56"
600606,"
StockCode: 600606, Final Capital: 8024.0 CNY, Winning Rate: 15.0%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：1.84"
600600,"
StockCode: 600600, Final Capital: 10742.0 CNY, Winning Rate: 29.03%, 持仓：1, 最后一次购买日期为：2025-05-28 00:00:00, 买入价格：76.0"
600604,"
StockCode: 600604, Final Capital: 6957.0 CNY, Winning Rate: 30.0%, 持仓：0, 最后一次购买日期为：2025-05-22 00:00:00, 买入价格：4.54"
600598,"
StockCode: 600598, Final Capital: 7212.0 CNY, Winning Rate: 28.57%, 持仓：0, 最后一次购买日期为：2025-03-26 00:00:00, 买入价格：13.56"
600603,"
StockCode: 600603, Final Capital: 16767.0 CNY, Winning Rate: 26.47%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：7.33"
600616,"
StockCode: 600616, Final Capital: 8251.0 CNY, Winning Rate: 27.03%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：5.66"
600612,"
StockCode: 600612, Final Capital: 9886.0 CNY, Winning Rate: 26.47%, 持仓：0, 最后一次购买日期为：2025-05-22 00:00:00, 买入价格：49.66"
600618,"
StockCode: 600618, Final Capital: 5590.0 CNY, Winning Rate: 21.05%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：9.46"
600617,"
StockCode: 600617, Final Capital: 10842.0 CNY, Winning Rate: 37.14%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：2.46"
600621,"
StockCode: 600621, Final Capital: 7994.0 CNY, Winning Rate: 25.64%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：13.3"
600623,"
StockCode: 600623, Final Capital: 8177.0 CNY, Winning Rate: 24.24%, 持仓：1, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：7.17"
600589,"
StockCode: 600589, Final Capital: 39244.0 CNY, Winning Rate: 41.67%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：7.4"
600613,"
StockCode: 600613, Final Capital: 13627.0 CNY, Winning Rate: 22.58%, 持仓：1, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：6.36"
600619,"
StockCode: 600619, Final Capital: 16226.0 CNY, Winning Rate: 35.29%, 持仓：0, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：11.39"
600635,"
StockCode: 600635, Final Capital: 14373.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：3.63"
600620,"
StockCode: 600620, Final Capital: 11932.0 CNY, Winning Rate: 34.38%, 持仓：1, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：5.03"
600628,"
StockCode: 600628, Final Capital: 5029.0 CNY, Winning Rate: 19.51%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：7.62"
600626,"
StockCode: 600626, Final Capital: 11704.0 CNY, Winning Rate: 45.16%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：3.43"
600630,"
StockCode: 600630, Final Capital: 9557.0 CNY, Winning Rate: 34.21%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：8.26"
600622,"
StockCode: 600622, Final Capital: 10814.0 CNY, Winning Rate: 28.12%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：2.91"
600624,"
StockCode: 600624, Final Capital: 11838.0 CNY, Winning Rate: 29.03%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：6.74"
600629,"
StockCode: 600629, Final Capital: 10352.0 CNY, Winning Rate: 27.03%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：8.72"
600640,"
StockCode: 600640, Final Capital: 8485.0 CNY, Winning Rate: 32.35%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：11.79"
600633,"
StockCode: 600633, Final Capital: 25843.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：13.66"
600637,"
StockCode: 600637, Final Capital: 14726.0 CNY, Winning Rate: 37.93%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：7.43"
600638,"
StockCode: 600638, Final Capital: 9893.0 CNY, Winning Rate: 27.03%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：5.39"
600648,"
StockCode: 600648, Final Capital: 8413.0 CNY, Winning Rate: 25.0%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：12.18"
600655,"
StockCode: 600655, Final Capital: 8553.0 CNY, Winning Rate: 17.65%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：5.73"
600642,"
StockCode: 600642, Final Capital: 11710.0 CNY, Winning Rate: 41.67%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：9.17"
600650,"
StockCode: 600650, Final Capital: 13446.0 CNY, Winning Rate: 32.35%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：13.9"
600644,"
StockCode: 600644, Final Capital: 26707.0 CNY, Winning Rate: 43.75%, 持仓：1, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：7.28"
600639,"
StockCode: 600639, Final Capital: 6835.0 CNY, Winning Rate: 21.88%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：11.65"
600649,"
StockCode: 600649, Final Capital: 10944.0 CNY, Winning Rate: 22.86%, 持仓：0, 最后一次购买日期为：2025-04-17 00:00:00, 买入价格：4.81"
600643,"
StockCode: 600643, Final Capital: 7622.0 CNY, Winning Rate: 28.57%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：4.72"
600653,"
StockCode: 600653, Final Capital: 10142.0 CNY, Winning Rate: 26.32%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：1.95"
600658,"
StockCode: 600658, Final Capital: 9789.0 CNY, Winning Rate: 31.43%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：4.34"
600645,"
StockCode: 600645, Final Capital: 8577.0 CNY, Winning Rate: 27.03%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：22.23"
600657,"
StockCode: 600657, Final Capital: 14470.0 CNY, Winning Rate: 24.14%, 持仓：0, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：4.27"
600636,"
StockCode: 600636, Final Capital: 9929.0 CNY, Winning Rate: 25.71%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：7.36"
600641,"
StockCode: 600641, Final Capital: 9444.0 CNY, Winning Rate: 17.14%, 持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：15.8"
600651,"
StockCode: 600651, Final Capital: 13458.0 CNY, Winning Rate: 34.29%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：4.06"
600664,"
StockCode: 600664, Final Capital: 7587.0 CNY, Winning Rate: 25.0%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：3.7"
600665,"
StockCode: 600665, Final Capital: 12539.0 CNY, Winning Rate: 27.03%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：2.96"
600660,"
StockCode: 600660, Final Capital: 13442.0 CNY, Winning Rate: 39.29%, 持仓：1, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：55.18"
600675,"
StockCode: 600675, Final Capital: 13123.0 CNY, Winning Rate: 19.44%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：2.89"
600673,"
StockCode: 600673, Final Capital: 12677.0 CNY, Winning Rate: 17.86%, 持仓：0, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：9.57"
600662,"
StockCode: 600662, Final Capital: 6628.0 CNY, Winning Rate: 25.71%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：5.34"
600661,"
StockCode: 600661, Final Capital: 9220.0 CNY, Winning Rate: 23.53%, 持仓：0, 最后一次购买日期为：2025-05-26 00:00:00, 买入价格：10.33"
600681,"
StockCode: 600681, Final Capital: 8596.0 CNY, Winning Rate: 15.79%, 持仓：0, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：3.44"
600667,"
StockCode: 600667, Final Capital: 9412.0 CNY, Winning Rate: 21.21%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：6.59"
600676,"
StockCode: 600676, Final Capital: 14139.0 CNY, Winning Rate: 42.86%, 持仓：1, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：4.01"
600684,"
StockCode: 600684, Final Capital: 9219.0 CNY, Winning Rate: 17.95%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：3.51"
600674,"
StockCode: 600674, Final Capital: 10303.0 CNY, Winning Rate: 31.58%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：17.46"
600682,"
StockCode: 600682, Final Capital: 11439.0 CNY, Winning Rate: 28.12%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：6.53"
600683,"
StockCode: 600683, Final Capital: 7439.0 CNY, Winning Rate: 23.68%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：3.93"
600668,"
StockCode: 600668, Final Capital: 15456.0 CNY, Winning Rate: 32.14%, 持仓：1, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：11.91"
600678,"
StockCode: 600678, Final Capital: 15272.0 CNY, Winning Rate: 40.0%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：7.59"
600689,"
StockCode: 600689, Final Capital: 5511.0 CNY, Winning Rate: 22.5%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：11.81"
600685,"
StockCode: 600685, Final Capital: 8228.0 CNY, Winning Rate: 26.32%, 持仓：0, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：24.69"
600691,"
StockCode: 600691, Final Capital: 11193.0 CNY, Winning Rate: 37.93%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：1.99"
600671,"
StockCode: 600671, Final Capital: 11225.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-04-16 00:00:00, 买入价格：12.05"
600692,"
StockCode: 600692, Final Capital: 8598.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-03-19 00:00:00, 买入价格：8.43"
600679,"
StockCode: 600679, Final Capital: 6477.0 CNY, Winning Rate: 20.45%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：14.34"
600703,"
StockCode: 600703, Final Capital: 7084.0 CNY, Winning Rate: 18.75%, 持仓：1, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：12.29"
600705,"
StockCode: 600705, Final Capital: 15305.0 CNY, Winning Rate: 26.67%, 持仓：0, 最后一次购买日期为：2025-03-06 00:00:00, 买入价格：3.74"
600694,"
StockCode: 600694, Final Capital: 8090.0 CNY, Winning Rate: 21.05%, 持仓：0, 最后一次购买日期为：2025-04-10 00:00:00, 买入价格：26.93"
600693,"
StockCode: 600693, Final Capital: 10887.0 CNY, Winning Rate: 26.19%, 持仓：0, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：6.7"
600688,"
StockCode: 600688, Final Capital: 9664.0 CNY, Winning Rate: 17.95%, 持仓：0, 最后一次购买日期为：2025-02-05 00:00:00, 买入价格：2.92"
600702,"
StockCode: 600702, Final Capital: 19909.0 CNY, Winning Rate: 19.35%, 持仓：0, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：59.01"
600697,"
StockCode: 600697, Final Capital: 8437.0 CNY, Winning Rate: 29.41%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：12.39"
600690,"
StockCode: 600690, Final Capital: 10160.0 CNY, Winning Rate: 31.25%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：25.12"
600704,"
StockCode: 600704, Final Capital: 19598.0 CNY, Winning Rate: 30.3%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：5.1"
600686,"
StockCode: 600686, Final Capital: 4675.0 CNY, Winning Rate: 23.81%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：13.18"
600708,"
StockCode: 600708, Final Capital: 14007.0 CNY, Winning Rate: 18.42%, 持仓：0, 最后一次购买日期为：2025-05-14 00:00:00, 买入价格：3.28"
600699,"
StockCode: 600699, Final Capital: 15752.0 CNY, Winning Rate: 34.48%, 持仓：1, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：15.85"
600707,"
StockCode: 600707, Final Capital: 8122.0 CNY, Winning Rate: 20.51%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：6.88"
600716,"
StockCode: 600716, Final Capital: 13247.0 CNY, Winning Rate: 46.88%, 持仓：1, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：3.48"
600711,"
StockCode: 600711, Final Capital: 16632.0 CNY, Winning Rate: 43.33%, 持仓：0, 最后一次购买日期为：2025-04-21 00:00:00, 买入价格：5.85"
600706,"
StockCode: 600706, Final Capital: 29866.0 CNY, Winning Rate: 53.12%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：9.3"
600712,"
StockCode: 600712, Final Capital: 10413.0 CNY, Winning Rate: 28.57%, 持仓：1, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：5.74"
600710,"
StockCode: 600710, Final Capital: 6505.0 CNY, Winning Rate: 25.64%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：9.52"
600729,"
StockCode: 600729, Final Capital: 9533.0 CNY, Winning Rate: 32.43%, 持仓：0, 最后一次购买日期为：2025-04-09 00:00:00, 买入价格：32.92"
600719,"
StockCode: 600719, Final Capital: 14504.0 CNY, Winning Rate: 43.75%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：6.85"
600724,"
StockCode: 600724, Final Capital: 10430.0 CNY, Winning Rate: 35.29%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：4.81"
600715,"
StockCode: 600715, Final Capital: 15268.0 CNY, Winning Rate: 41.18%, 持仓：0, 最后一次购买日期为：2025-04-18 00:00:00, 买入价格：2.34"
600722,"
StockCode: 600722, Final Capital: 8598.0 CNY, Winning Rate: 35.48%, 持仓：0, 最后一次购买日期为：2025-05-19 00:00:00, 买入价格：5.32"
600717,"
StockCode: 600717, Final Capital: 7493.0 CNY, Winning Rate: 20.51%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：4.57"
600718,"
StockCode: 600718, Final Capital: 15327.0 CNY, Winning Rate: 37.93%, 持仓：0, 最后一次购买日期为：2025-03-10 00:00:00, 买入价格：12.58"
600728,"
StockCode: 600728, Final Capital: 7196.0 CNY, Winning Rate: 22.22%, 持仓：0, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：4.93"
600714,"
StockCode: 600714, Final Capital: 12902.0 CNY, Winning Rate: 31.43%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：10.84"
600731,"
StockCode: 600731, Final Capital: 8673.0 CNY, Winning Rate: 27.27%, 持仓：0, 最后一次购买日期为：2025-04-18 00:00:00, 买入价格：6.68"
600720,"
StockCode: 600720, Final Capital: 6641.0 CNY, Winning Rate: 21.88%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：8.09"
600727,"
StockCode: 600727, Final Capital: 12470.0 CNY, Winning Rate: 35.29%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：7.87"
600713,"
StockCode: 600713, Final Capital: 9164.0 CNY, Winning Rate: 28.95%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：5.03"
600730,"
StockCode: 600730, Final Capital: 13871.0 CNY, Winning Rate: 25.71%, 持仓：1, 最后一次购买日期为：2025-05-29 00:00:00, 买入价格：6.34"
600734,"
StockCode: 600734, Final Capital: 36207.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：4.19"
600740,"
StockCode: 600740, Final Capital: 12882.0 CNY, Winning Rate: 23.53%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：3.57"
600739,"
StockCode: 600739, Final Capital: 8773.0 CNY, Winning Rate: 16.67%, 持仓：1, 最后一次购买日期为：2025-04-30 00:00:00, 买入价格：10.0"
600743,"
StockCode: 600743, Final Capital: 8375.0 CNY, Winning Rate: 20.0%, 持仓：0, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：2.02"
600746,"
StockCode: 600746, Final Capital: 9285.0 CNY, Winning Rate: 44.83%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：9.58"
600751,"
StockCode: 600751, Final Capital: 12677.0 CNY, Winning Rate: 36.67%, 持仓：1, 最后一次购买日期为：2025-05-29 00:00:00, 买入价格：3.1"
600745,"
StockCode: 600745, Final Capital: 9089.0 CNY, Winning Rate: 25.93%, 持仓：0, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：32.43"
600753,"
StockCode: 600753, Final Capital: 4240.0 CNY, Winning Rate: 24.32%, 持仓：1, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：5.82"
600741,"
StockCode: 600741, Final Capital: 10817.0 CNY, Winning Rate: 37.5%, 持仓：0, 最后一次购买日期为：2025-04-29 00:00:00, 买入价格：17.0"
600748,"
StockCode: 600748, Final Capital: 6966.0 CNY, Winning Rate: 17.07%, 持仓：0, 最后一次购买日期为：2025-03-17 00:00:00, 买入价格：3.46"
600750,"
StockCode: 600750, Final Capital: 7184.0 CNY, Winning Rate: 25.64%, 持仓：0, 最后一次购买日期为：2025-05-16 00:00:00, 买入价格：23.1"
600744,"
StockCode: 600744, Final Capital: 15895.0 CNY, Winning Rate: 26.32%, 持仓：0, 最后一次购买日期为：2025-04-15 00:00:00, 买入价格：3.84"
600736,"
StockCode: 600736, Final Capital: 10630.0 CNY, Winning Rate: 41.18%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：5.5"
600742,"
StockCode: 600742, Final Capital: 12909.0 CNY, Winning Rate: 21.88%, 持仓：1, 最后一次购买日期为：2025-04-24 00:00:00, 买入价格：9.51"
600733,"
StockCode: 600733, Final Capital: 27888.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-05-23 00:00:00, 买入价格：7.58"
600749,"
StockCode: 600749, Final Capital: 5245.0 CNY, Winning Rate: 25.64%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：12.01"
600737,"
StockCode: 600737, Final Capital: 5753.0 CNY, Winning Rate: 27.03%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：9.38"
600754,"
StockCode: 600754, Final Capital: 5760.0 CNY, Winning Rate: 12.5%, 持仓：0, 最后一次购买日期为：2025-03-14 00:00:00, 买入价格：27.67"
600755,"
StockCode: 600755, Final Capital: 11083.0 CNY, Winning Rate: 30.56%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：6.32"
600735,"
StockCode: 600735, Final Capital: 10106.0 CNY, Winning Rate: 35.14%, 持仓：1, 最后一次购买日期为：2025-05-15 00:00:00, 买入价格：7.99"
600761,"
StockCode: 600761, Final Capital: 25359.0 CNY, Winning Rate: 38.46%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：15.81"
600758,"
StockCode: 600758, Final Capital: 9890.0 CNY, Winning Rate: 22.86%, 持仓：1, 最后一次购买日期为：2025-05-15 00:00:00, 买入价格：3.79"
600764,"
StockCode: 600764, Final Capital: 7175.0 CNY, Winning Rate: 25.71%, 持仓：0, 最后一次购买日期为：2025-05-12 00:00:00, 买入价格：29.62"
600757,"
StockCode: 600757, Final Capital: 10232.0 CNY, Winning Rate: 35.14%, 持仓：0, 最后一次购买日期为：2025-04-22 00:00:00, 买入价格：9.37"
600760,"
StockCode: 600760, Final Capital: 7690.0 CNY, Winning Rate: 32.35%, 持仓：1, 最后一次购买日期为：2025-05-07 00:00:00, 买入价格：45.75"
600759,"
StockCode: 600759, Final Capital: 10467.0 CNY, Winning Rate: 18.92%, 持仓：1, 最后一次购买日期为：2025-05-26 00:00:00, 买入价格：2.23"
600770,"
StockCode: 600770, Final Capital: 16102.0 CNY, Winning Rate: 28.57%, 持仓：0, 最后一次购买日期为：2025-05-14 00:00:00, 买入价格：4.51"
600756,"
StockCode: 600756, Final Capital: 10927.0 CNY, Winning Rate: 31.25%, 持仓：1, 最后一次购买日期为：2025-05-26 00:00:00, 买入价格：15.38"
600773,"
StockCode: 600773, Final Capital: 21230.0 CNY, Winning Rate: 46.67%, 持仓：0, 最后一次购买日期为：2025-05-21 00:00:00, 买入价格：9.04"
600769,"
StockCode: 600769, Final Capital: 14824.0 CNY, Winning Rate: 37.84%, 持仓：1, 最后一次购买日期为：2025-05-09 00:00:00, 买入价格：10.97"
600738,"
StockCode: 600738, Final Capital: 11279.0 CNY, Winning Rate: 37.5%, 持仓：1, 最后一次购买日期为：2025-05-20 00:00:00, 买入价格：5.33"
600763,"
StockCode: 600763, Final Capital: 9247.0 CNY, Winning Rate: 33.33%, 持仓：0, 最后一次购买日期为：2025-05-13 00:00:00, 买入价格：41.53"
600765,"
StockCode: 600765, Final Capital: 11818.0 CNY, Winning Rate: 36.36%, 持仓：0, 最后一次购买日期为：2025-05-08 00:00:00, 买入价格：17.1"
600771,"
StockCode: 600771, Final Capital: 22328.0 CNY, Winning Rate: 33.33%, 持仓：1, 最后一次购买日期为：2025-04-25 00:00:00, 买入价格：18.9"
600768,"
StockCode: 600768, Final Capital: 12781.0 CNY, Winning Rate: 34.38%, 持仓：1, 最后一次购买日期为：2025-04-28 00:00:00, 买入价格：9.42"
600775,"
StockCode: 600775, Final Capital: 11827.0 CNY, Winning Rate: 38.89%, 持仓：0, 最后一次购买日期为：2025-05-06 00:00:00, 买入价格：10.02"
